group	subset	learningiter	acc	expid
tv	57	68250	0.691429	463
tv	57	68500	0.685714	463
tv	57	68750	0.687143	463
tv	57	69000	0.695714	463
tv	57	69250	0.684286	463
tv	57	69500	0.678572	463
tv	57	69750	0.681429	463
tv	57	70000	0.677143	463
tv	57	70250	0.698571	463
tv	57	70500	0.698571	463
tv	57	70750	0.705714	463
tv	57	71000	0.688571	463
tv	57	71250	0.691429	463
tv	57	71500	0.698571	463
tv	57	71750	0.69	463
tv	57	72000	0.682857	463
tv	57	72250	0.674286	463
tv	57	72500	0.695714	463
tv	57	72750	0.682857	463
tv	57	73000	0.678571	463
tv	57	73250	0.685714	463
tv	57	73500	0.698571	463
tv	57	73750	0.677143	463
tv	57	74000	0.685714	463
tv	57	74250	0.688572	463
tv	57	74500	0.697143	463
tv	57	74750	0.685714	463
tv	57	75000	0.691429	463
tv	115	0	0.490667	507
tv	115	250	0.565333	507
tv	115	500	0.574	507
tv	115	750	0.592	507
tv	115	1000	0.598667	507
tv	115	1250	0.622667	507
tv	115	1500	0.646667	507
tv	115	1750	0.66	507
tv	115	2000	0.692	507
tv	115	2250	0.714667	507
tv	115	2500	0.715333	507
tv	115	2750	0.736667	507
tv	115	3000	0.754	507
tv	115	3250	0.752667	507
tv	115	3500	0.752	507
tv	115	3750	0.762	507
tv	115	4000	0.765333	507
tv	115	4250	0.762	507
tv	115	4500	0.762	507
tv	115	4750	0.766667	507
tv	115	5000	0.759333	507
tv	115	5250	0.763333	507
tv	115	5500	0.77	507
tv	115	5750	0.766667	507
tv	115	6000	0.762667	507
tv	115	6250	0.760667	507
tv	115	6500	0.752667	507
tv	115	6750	0.765333	507
tv	115	7000	0.771333	507
tv	115	7250	0.764	507
tv	115	7500	0.761333	507
tv	115	7750	0.762667	507
tv	115	8000	0.765333	507
tv	115	8250	0.761333	507
tv	115	8500	0.763333	507
tv	115	8750	0.762667	507
tv	115	9000	0.765333	507
tv	115	9250	0.766	507
tv	115	9500	0.768	507
tv	115	9750	0.77	507
tv	115	10000	0.768667	507
tv	115	10250	0.770667	507
tv	115	10500	0.765333	507
tv	115	10750	0.766667	507
tv	115	11000	0.768	507
tv	115	11250	0.768667	507
tv	115	11500	0.770667	507
tv	115	11750	0.768	507
tv	115	12000	0.774667	507
tv	115	12250	0.768667	507
tv	115	12500	0.772667	507
tv	115	12750	0.771333	507
tv	115	13000	0.771333	507
tv	115	13250	0.776	507
tv	115	13500	0.770667	507
tv	115	13750	0.770667	507
tv	115	14000	0.783333	507
tv	115	14250	0.776667	507
tv	115	14500	0.782667	507
tv	115	14750	0.774	507
tv	115	15000	0.780667	507
tv	115	15250	0.781333	507
tv	115	15500	0.787333	507
tv	115	15750	0.785333	507
tv	115	16000	0.779333	507
tv	115	16250	0.781333	507
tv	115	16500	0.784	507
tv	115	16750	0.781333	507
tv	115	17000	0.79	507
tv	115	17250	0.785333	507
tv	115	17500	0.788	507
tv	115	17750	0.788667	507
tv	115	18000	0.788	507
tv	115	18250	0.785333	507
tv	115	18500	0.788	507
tv	115	18750	0.788667	507
tv	115	19000	0.789333	507
tv	115	19250	0.785333	507
tv	115	19500	0.794	507
tv	115	19750	0.789333	507
tv	115	20000	0.791333	507
tv	115	20250	0.79	507
tv	115	20500	0.793333	507
tv	115	20750	0.795333	507
tv	115	21000	0.794667	507
tv	115	21250	0.796	507
tv	115	21500	0.802	507
tv	115	21750	0.792	507
tv	115	22000	0.800667	507
tv	115	22250	0.791333	507
tv	115	22500	0.796	507
tv	115	22750	0.797333	507
tv	115	23000	0.796667	507
tv	115	23250	0.798	507
tv	115	23500	0.796	507
tv	115	23750	0.803333	507
tv	115	24000	0.806	507
tv	115	24250	0.798	507
tv	115	24500	0.803333	507
tv	115	24750	0.795333	507
tv	115	25000	0.804667	507
tv	115	25250	0.793333	507
tv	115	25500	0.795333	507
tv	115	25750	0.807333	507
tv	115	26000	0.798	507
tv	115	26250	0.799333	507
tv	115	26500	0.792667	507
tv	115	26750	0.794667	507
tv	115	27000	0.801333	507
tv	115	27250	0.802	507
tv	115	27500	0.796667	507
tv	115	27750	0.802667	507
tv	115	28000	0.806667	507
tv	115	28250	0.796667	507
tv	115	28500	0.802667	507
tv	115	28750	0.802667	507
tv	115	29000	0.802667	507
tv	115	29250	0.804667	507
tv	115	29500	0.806667	507
tv	115	29750	0.799333	507
tv	115	30000	0.808	507
tv	115	30250	0.806667	507
tv	115	30500	0.804667	507
tv	115	30750	0.814667	507
tv	115	31000	0.807333	507
tv	115	31250	0.810667	507
tv	115	31500	0.802	507
tv	115	31750	0.804	507
tv	115	32000	0.809333	507
tv	115	32250	0.795333	507
tv	115	32500	0.806667	507
tv	115	32750	0.814667	507
tv	115	33000	0.8	507
tv	115	33250	0.81	507
tv	115	33500	0.8	507
tv	115	33750	0.810667	507
tv	115	34000	0.811333	507
tv	115	34250	0.809333	507
tv	115	34500	0.800667	507
tv	115	34750	0.805333	507
tv	115	35000	0.810667	507
tv	115	35250	0.800667	507
tv	115	35500	0.814	507
tv	115	35750	0.811333	507
tv	115	36000	0.81	507
tv	115	36250	0.808	507
tv	115	36500	0.807333	507
tv	115	36750	0.812	507
tv	115	37000	0.809333	507
tv	115	37250	0.802667	507
tv	115	37500	0.805333	507
tv	115	37750	0.806	507
tv	115	38000	0.812667	507
tv	115	38250	0.803333	507
tv	115	38500	0.806	507
tv	115	38750	0.81	507
tv	115	39000	0.812	507
tv	115	39250	0.806	507
tv	115	39500	0.806	507
tv	115	39750	0.814667	507
tv	115	40000	0.804667	507
tv	115	40250	0.801333	507
tv	115	40500	0.818	507
tv	115	40750	0.804	507
tv	115	41000	0.812	507
tv	115	41250	0.812	507
tv	115	41500	0.809333	507
tv	115	41750	0.814	507
tv	115	42000	0.810667	507
tv	115	42250	0.807333	507
tv	115	42500	0.807333	507
tv	115	42750	0.806	507
tv	115	43000	0.807333	507
tv	115	43250	0.811333	507
tv	115	43500	0.812	507
tv	115	43750	0.814667	507
tv	115	44000	0.809333	507
tv	115	44250	0.819333	507
tv	115	44500	0.812	507
tv	115	44750	0.812667	507
tv	115	45000	0.815333	507
tv	115	45250	0.818	507
tv	115	45500	0.81	507
tv	115	45750	0.817333	507
tv	115	46000	0.82	507
tv	115	46250	0.819333	507
tv	115	46500	0.816	507
tv	115	46750	0.816667	507
tv	115	47000	0.806667	507
tv	115	47250	0.817333	507
tv	115	47500	0.81	507
tv	115	47750	0.817333	507
tv	115	48000	0.812667	507
tv	115	48250	0.822	507
tv	115	48500	0.803333	507
tv	115	48750	0.804	507
tv	115	49000	0.814667	507
tv	115	49250	0.807333	507
tv	115	49500	0.811333	507
tv	115	49750	0.82	507
tv	115	50000	0.806667	507
tv	115	50250	0.811333	507
tv	115	50500	0.818667	507
tv	115	50750	0.818	507
tv	115	51000	0.815333	507
tv	115	51250	0.816667	507
tv	115	51500	0.820667	507
tv	115	51750	0.812	507
tv	115	52000	0.819333	507
tv	115	52250	0.816667	507
tv	115	52500	0.810667	507
tv	115	52750	0.817333	507
tv	115	53000	0.817333	507
tv	115	53250	0.812	507
tv	115	53500	0.804667	507
tv	115	53750	0.822667	507
tv	115	54000	0.816667	507
tv	115	54250	0.812	507
tv	115	54500	0.819333	507
tv	115	54750	0.808667	507
tv	115	55000	0.816	507
tv	115	55250	0.814667	507
tv	115	55500	0.816667	507
tv	115	55750	0.814	507
tv	115	56000	0.818667	507
tv	115	56250	0.804667	507
tv	115	56500	0.823333	507
tv	115	56750	0.816	507
tv	115	57000	0.815333	507
tv	115	57250	0.811333	507
tv	115	57500	0.816	507
tv	115	57750	0.82	507
tv	115	58000	0.813333	507
tv	115	58250	0.820667	507
tv	115	58500	0.819333	507
tv	115	58750	0.813333	507
tv	115	59000	0.820667	507
tv	115	59250	0.814	507
tv	115	59500	0.811333	507
tv	115	59750	0.824	507
tv	115	60000	0.812	507
tv	115	60250	0.815333	507
tv	115	60500	0.818667	507
tv	115	60750	0.816	507
tv	115	61000	0.816667	507
tv	115	61250	0.815333	507
tv	115	61500	0.818	507
tv	115	61750	0.814	507
tv	115	62000	0.82	507
tv	115	62250	0.817333	507
tv	115	62500	0.816667	507
tv	115	62750	0.809333	507
tv	115	63000	0.818667	507
tv	115	63250	0.814667	507
tv	115	63500	0.817333	507
tv	115	63750	0.821333	507
tv	115	64000	0.819333	507
tv	115	64250	0.817333	507
tv	115	64500	0.822	507
tv	115	64750	0.812	507
tv	115	65000	0.818667	507
tv	115	65250	0.818667	507
tv	115	65500	0.816667	507
tv	115	65750	0.815333	507
tv	115	66000	0.812667	507
tv	115	66250	0.822	507
tv	115	66500	0.818667	507
tv	115	66750	0.818667	507
tv	115	67000	0.821333	507
tv	115	67250	0.811333	507
tv	115	67500	0.811333	507
tv	115	67750	0.818667	507
tv	115	68000	0.820667	507
tv	115	68250	0.817333	507
tv	115	68500	0.820667	507
tv	115	68750	0.815333	507
tv	115	69000	0.812667	507
tv	115	69250	0.822	507
tv	115	69500	0.814667	507
tv	115	69750	0.82	507
tv	115	70000	0.821333	507
tv	115	70250	0.81	507
tv	115	70500	0.811333	507
tv	115	70750	0.816667	507
tv	115	71000	0.818667	507
tv	115	71250	0.816667	507
tv	115	71500	0.814	507
tv	115	71750	0.806667	507
tv	115	72000	0.82	507
tv	115	72250	0.816667	507
tv	115	72500	0.82	507
tv	115	72750	0.82	507
tv	115	73000	0.814667	507
tv	115	73250	0.814667	507
tv	115	73500	0.814	507
tv	115	73750	0.815333	507
tv	115	74000	0.818	507
tv	115	74250	0.816	507
tv	115	74500	0.816	507
tv	115	74750	0.815333	507
tv	115	75000	0.814	507
tv	57	0	0.4925	137
tv	57	250	0.51375	137
tv	57	500	0.50125	137
tv	57	750	0.5025	137
tv	57	1000	0.5125	137
tv	57	1250	0.51125	137
tv	57	1500	0.51875	137
tv	57	1750	0.53625	137
tv	57	2000	0.5675	137
tv	57	2250	0.58375	137
tv	57	2500	0.6175	137
tv	57	2750	0.66125	137
tv	57	3000	0.67125	137
tv	57	3250	0.66375	137
tv	57	3500	0.69625	137
tv	57	3750	0.70625	137
tv	57	4000	0.72875	137
tv	57	4250	0.72375	137
tv	57	4500	0.745	137
tv	57	4750	0.7475	137
tv	57	5000	0.75125	137
tv	57	5250	0.75125	137
tv	57	5500	0.7625	137
tv	57	5750	0.7625	137
tv	57	6000	0.77125	137
tv	57	6250	0.76625	137
tv	57	6500	0.7725	137
tv	57	6750	0.78375	137
tv	57	7000	0.77875	137
tv	57	7250	0.7825	137
tv	57	7500	0.7875	137
tv	57	7750	0.78125	137
tv	57	8000	0.79125	137
tv	57	8250	0.79375	137
tv	57	8500	0.78875	137
tv	57	8750	0.78375	137
tv	57	9000	0.7925	137
tv	57	9250	0.80625	137
tv	57	9500	0.80625	137
tv	57	9750	0.79875	137
tv	57	10000	0.795	137
tv	57	10250	0.80625	137
tv	57	10500	0.80375	137
tv	57	10750	0.78875	137
tv	57	11000	0.80875	137
tv	57	11250	0.7975	137
tv	57	11500	0.80375	137
tv	57	11750	0.795	137
tv	57	12000	0.80375	137
tv	57	12250	0.815	137
tv	57	12500	0.8075	137
tv	57	12750	0.81375	137
tv	57	13000	0.81125	137
tv	57	13250	0.81875	137
tv	57	13500	0.8125	137
tv	57	13750	0.82	137
tv	57	14000	0.8225	137
tv	57	14250	0.815	137
tv	57	14500	0.8075	137
tv	57	14750	0.815	137
tv	57	15000	0.81625	137
tv	57	15250	0.82	137
tv	57	15500	0.8175	137
tv	57	15750	0.81125	137
tv	57	16000	0.82125	137
tv	57	16250	0.82375	137
tv	57	16500	0.8125	137
tv	57	16750	0.82875	137
tv	57	17000	0.815	137
tv	57	17250	0.8125	137
tv	57	17500	0.8225	137
tv	57	17750	0.82125	137
tv	57	18000	0.815	137
tv	57	18250	0.80875	137
tv	57	18500	0.80875	137
tv	57	18750	0.81625	137
tv	57	19000	0.81125	137
tv	57	19250	0.815	137
tv	57	19500	0.80625	137
tv	57	19750	0.815	137
tv	57	20000	0.81625	137
tv	57	20250	0.815	137
tv	57	20500	0.815	137
tv	57	20750	0.82125	137
tv	57	21000	0.82625	137
tv	57	21250	0.81625	137
tv	57	21500	0.81875	137
tv	57	21750	0.82	137
tv	57	22000	0.8125	137
tv	57	22250	0.80625	137
tv	57	22500	0.8175	137
tv	57	22750	0.815	137
tv	57	23000	0.81625	137
tv	57	23250	0.81375	137
tv	57	23500	0.82125	137
tv	57	23750	0.815	137
tv	57	24000	0.8125	137
tv	57	24250	0.7875	137
tv	57	24500	0.7925	137
tv	57	24750	0.82125	137
tv	57	25000	0.82	137
tv	57	25250	0.81625	137
tv	57	25500	0.8075	137
tv	57	25750	0.815	137
tv	57	26000	0.81625	137
tv	57	26250	0.8125	137
tv	57	26500	0.80625	137
tv	57	26750	0.815	137
tv	57	27000	0.81375	137
tv	57	27250	0.8075	137
tv	57	27500	0.82	137
tv	57	27750	0.81125	137
tv	57	28000	0.82	137
tv	57	28250	0.80875	137
tv	57	28500	0.80625	137
tv	57	28750	0.81625	137
tv	57	29000	0.805	137
tv	57	29250	0.81375	137
tv	57	29500	0.82	137
tv	57	29750	0.80875	137
tv	57	30000	0.81125	137
tv	57	30250	0.82	137
tv	57	30500	0.80375	137
tv	57	30750	0.81875	137
tv	57	31000	0.8175	137
tv	57	31250	0.8175	137
tv	57	31500	0.82	137
tv	57	31750	0.82375	137
tv	57	32000	0.82375	137
tv	57	32250	0.8225	137
tv	57	32500	0.81875	137
tv	57	32750	0.82375	137
tv	57	33000	0.8175	137
tv	57	33250	0.82625	137
tv	57	33500	0.82	137
tv	57	33750	0.82	137
tv	57	34000	0.82125	137
tv	57	34250	0.8325	137
tv	57	34500	0.82625	137
tv	57	34750	0.82	137
tv	57	35000	0.83	137
tv	57	35250	0.8225	137
tv	57	35500	0.83375	137
tv	57	35750	0.82875	137
tv	57	36000	0.8325	137
tv	57	36250	0.83375	137
tv	57	36500	0.81375	137
tv	57	36750	0.83	137
tv	57	37000	0.835	137
tv	57	37250	0.82	137
tv	57	37500	0.83125	137
tv	57	37750	0.82125	137
tv	57	38000	0.82375	137
tv	57	38250	0.82875	137
tv	57	38500	0.825	137
tv	57	38750	0.83375	137
tv	57	39000	0.83875	137
tv	57	39250	0.8275	137
tv	57	39500	0.8325	137
tv	57	39750	0.82875	137
tv	57	40000	0.81875	137
tv	57	40250	0.8275	137
tv	57	40500	0.8275	137
tv	57	40750	0.82625	137
tv	57	41000	0.8225	137
tv	57	41250	0.8225	137
tv	57	41500	0.83375	137
tv	57	41750	0.81625	137
tv	57	42000	0.8275	137
tv	57	42250	0.8175	137
tv	57	42500	0.82625	137
tv	57	42750	0.83375	137
tv	57	43000	0.8275	137
tv	57	43250	0.8175	137
tv	57	43500	0.835	137
tv	57	43750	0.8225	137
tv	57	44000	0.82125	137
tv	57	44250	0.84	137
tv	57	44500	0.8175	137
tv	57	44750	0.8175	137
tv	57	45000	0.81875	137
tv	57	45250	0.825	137
tv	57	45500	0.83375	137
tv	57	45750	0.83125	137
tv	57	46000	0.8225	137
tv	57	46250	0.8275	137
tv	57	46500	0.825	137
tv	57	46750	0.82125	137
tv	57	47000	0.83	137
tv	57	47250	0.8175	137
tv	57	47500	0.8275	137
tv	57	47750	0.82375	137
tv	57	48000	0.8225	137
tv	57	48250	0.8225	137
tv	57	48500	0.8125	137
tv	57	48750	0.825	137
tv	57	49000	0.825	137
tv	57	49250	0.8175	137
tv	57	49500	0.825	137
tv	57	49750	0.8175	137
tv	57	50000	0.8175	137
tv	57	50250	0.81875	137
tv	57	50500	0.81875	137
tv	57	50750	0.8175	137
tv	57	51000	0.81625	137
tv	57	51250	0.82375	137
tv	57	51500	0.81625	137
tv	57	51750	0.82125	137
tv	57	52000	0.81625	137
tv	57	52250	0.82125	137
tv	57	52500	0.8175	137
tv	57	52750	0.825	137
tv	57	53000	0.81625	137
tv	57	53250	0.82375	137
tv	57	53500	0.82375	137
tv	57	53750	0.8175	137
tv	57	54000	0.82125	137
tv	57	54250	0.82125	137
tv	57	54500	0.81875	137
tv	57	54750	0.8275	137
tv	57	55000	0.82125	137
tv	57	55250	0.8175	137
tv	57	55500	0.81875	137
tv	57	55750	0.8175	137
tv	57	56000	0.82625	137
tv	57	56250	0.82375	137
tv	57	56500	0.82	137
tv	57	56750	0.745	137
tv	57	57000	0.82125	137
tv	57	57250	0.8125	137
tv	57	57500	0.81	137
tv	57	57750	0.82	137
tv	57	58000	0.8175	137
tv	57	58250	0.81875	137
tv	57	58500	0.82375	137
tv	57	58750	0.82	137
tv	57	59000	0.8225	137
tv	57	59250	0.81125	137
tv	57	59500	0.825	137
tv	57	59750	0.82125	137
tv	57	60000	0.825	137
tv	57	60250	0.82625	137
tv	57	60500	0.81875	137
tv	57	60750	0.81875	137
tv	57	61000	0.8225	137
tv	57	61250	0.8225	137
tv	57	61500	0.82125	137
tv	57	61750	0.82	137
tv	57	62000	0.8275	137
tv	57	62250	0.79125	137
tv	57	62500	0.82125	137
tv	57	62750	0.8225	137
tv	57	63000	0.82125	137
tv	57	63250	0.83125	137
tv	57	63500	0.825	137
tv	57	63750	0.81875	137
tv	57	64000	0.82375	137
tv	57	64250	0.83375	137
tv	57	64500	0.79625	137
tv	57	64750	0.81875	137
tv	57	65000	0.82375	137
tv	57	65250	0.815	137
tv	57	65500	0.8225	137
tv	57	65750	0.8225	137
tv	57	66000	0.82	137
tv	57	66250	0.82	137
tv	57	66500	0.81625	137
tv	57	66750	0.8225	137
tv	57	67000	0.82375	137
tv	57	67250	0.8175	137
tv	57	67500	0.82	137
tv	57	67750	0.83	137
tv	57	68000	0.82125	137
tv	57	68250	0.82625	137
tv	57	68500	0.8275	137
tv	57	68750	0.8175	137
tv	57	69000	0.825	137
tv	57	69250	0.82875	137
tv	57	69500	0.82625	137
tv	57	69750	0.82375	137
tv	57	70000	0.81625	137
tv	57	70250	0.82875	137
tv	57	70500	0.8225	137
tv	57	70750	0.82375	137
tv	57	71000	0.82875	137
tv	57	71250	0.82875	137
tv	57	71500	0.82625	137
tv	57	71750	0.8275	137
tv	57	72000	0.83	137
tv	57	72250	0.8275	137
tv	57	72500	0.82625	137
tv	57	72750	0.805	137
tv	57	73000	0.8125	137
tv	57	73250	0.81375	137
tv	57	73500	0.815	137
tv	57	73750	0.815	137
tv	57	74000	0.815	137
tv	57	74250	0.81875	137
tv	57	74500	0.81375	137
tv	57	74750	0.8225	137
tv	57	75000	0.8275	137
tv	115	0	0.450714	137
tv	115	250	0.641429	137
tv	115	500	0.679286	137
tv	115	750	0.685	137
tv	115	1000	0.69	137
tv	115	1250	0.695	137
tv	115	1500	0.7	137
tv	115	1750	0.707857	137
tv	115	2000	0.705	137
tv	115	2250	0.714286	137
tv	115	2500	0.717143	137
tv	115	2750	0.707143	137
tv	115	3000	0.723571	137
tv	115	3250	0.718571	137
tv	115	3500	0.727143	137
tv	115	3750	0.729286	137
tv	115	4000	0.736429	137
tv	115	4250	0.739286	137
tv	115	4500	0.737143	137
tv	115	4750	0.744286	137
tv	115	5000	0.740714	137
tv	115	5250	0.743571	137
tv	115	5500	0.748571	137
tv	115	5750	0.735714	137
tv	115	6000	0.732857	137
tv	115	6250	0.743571	137
tv	115	6500	0.735714	137
tv	115	6750	0.733572	137
tv	115	7000	0.738571	137
tv	115	7250	0.729286	137
tv	115	7500	0.725714	137
tv	115	7750	0.737143	137
tv	115	8000	0.738571	137
tv	115	8250	0.731429	137
tv	115	8500	0.727143	137
tv	115	8750	0.725	137
tv	115	9000	0.719286	137
tv	115	9250	0.720714	137
tv	115	9500	0.717143	137
tv	115	9750	0.719286	137
tv	115	10000	0.722143	137
tv	115	10250	0.717857	137
tv	115	10500	0.722143	137
tv	115	10750	0.715	137
tv	115	11000	0.717143	137
tv	115	11250	0.720714	137
tv	115	11500	0.722143	137
tv	115	11750	0.718571	137
tv	115	12000	0.72	137
tv	115	12250	0.720714	137
tv	115	12500	0.714286	137
tv	115	12750	0.72	137
tv	115	13000	0.72	137
tv	115	13250	0.712143	137
tv	115	13500	0.718571	137
tv	115	13750	0.717857	137
tv	115	14000	0.720714	137
tv	115	14250	0.717857	137
tv	115	14500	0.721429	137
tv	115	14750	0.715	137
tv	115	15000	0.71	137
tv	115	15250	0.715	137
tv	115	15500	0.715	137
tv	115	15750	0.713571	137
tv	115	16000	0.711429	137
tv	115	16250	0.719286	137
tv	115	16500	0.707143	137
tv	115	16750	0.710714	137
tv	115	17000	0.703571	137
tv	115	17250	0.707857	137
tv	115	17500	0.717857	137
tv	115	17750	0.717857	137
tv	115	18000	0.705	137
tv	115	18250	0.71	137
tv	115	18500	0.710714	137
tv	115	18750	0.701429	137
tv	115	19000	0.718571	137
tv	115	19250	0.707857	137
tv	115	19500	0.708571	137
tv	115	19750	0.715	137
tv	115	20000	0.704286	137
tv	115	20250	0.710714	137
tv	115	20500	0.714286	137
tv	115	20750	0.697857	137
tv	115	21000	0.705	137
tv	115	21250	0.715	137
tv	115	21500	0.712857	137
tv	115	21750	0.703571	137
tv	115	22000	0.719286	137
tv	115	22250	0.705714	137
tv	115	22500	0.706429	137
tv	115	22750	0.708571	137
tv	115	23000	0.712143	137
tv	115	23250	0.712857	137
tv	115	23500	0.717857	137
tv	115	23750	0.71	137
tv	115	24000	0.707857	137
tv	115	24250	0.715	137
tv	115	24500	0.712857	137
tv	115	24750	0.704286	137
tv	115	25000	0.717857	137
tv	115	25250	0.707857	137
tv	115	25500	0.710714	137
tv	115	25750	0.717143	137
tv	115	26000	0.712857	137
tv	115	26250	0.705714	137
tv	115	26500	0.711429	137
tv	115	26750	0.709286	137
tv	115	27000	0.709286	137
tv	115	27250	0.710714	137
tv	115	27500	0.712857	137
tv	115	27750	0.702857	137
tv	115	28000	0.710714	137
tv	115	28250	0.708571	137
tv	115	28500	0.711429	137
tv	115	28750	0.722857	137
tv	115	29000	0.715714	137
tv	115	29250	0.714286	137
tv	115	29500	0.708571	137
tv	115	29750	0.710714	137
tv	115	30000	0.71	137
tv	115	30250	0.715	137
tv	115	30500	0.711429	137
tv	115	30750	0.710714	137
tv	115	31000	0.709286	137
tv	115	31250	0.713571	137
tv	115	31500	0.712143	137
tv	115	31750	0.713571	137
tv	115	32000	0.712857	137
tv	115	32250	0.71	137
tv	115	32500	0.715	137
tv	115	32750	0.711429	137
tv	115	33000	0.71	137
tv	115	33250	0.712857	137
tv	115	33500	0.717857	137
tv	115	33750	0.706429	137
tv	115	34000	0.710714	137
tv	115	34250	0.709286	137
tv	115	34500	0.716429	137
tv	115	34750	0.712143	137
tv	115	35000	0.72	137
tv	115	35250	0.707143	137
tv	115	35500	0.710714	137
tv	115	35750	0.715	137
tv	115	36000	0.711429	137
tv	115	36250	0.710714	137
tv	115	36500	0.712143	137
tv	115	36750	0.71	137
tv	115	37000	0.712143	137
tv	115	37250	0.716429	137
tv	115	37500	0.709286	137
tv	115	37750	0.711429	137
tv	115	38000	0.706429	137
tv	115	38250	0.713571	137
tv	115	38500	0.712857	137
tv	115	38750	0.719286	137
tv	115	39000	0.715714	137
tv	115	39250	0.704286	137
tv	115	39500	0.728571	137
tv	115	39750	0.71	137
tv	115	40000	0.704286	137
tv	115	40250	0.712857	137
tv	115	40500	0.715714	137
tv	115	40750	0.707857	137
tv	115	41000	0.707143	137
tv	115	41250	0.715714	137
tv	115	41500	0.712857	137
tv	115	41750	0.715	137
tv	115	42000	0.71	137
tv	115	42250	0.713571	137
tv	115	42500	0.712143	137
tv	115	42750	0.709286	137
tv	115	43000	0.715	137
tv	115	43250	0.709286	137
tv	115	43500	0.717143	137
tv	115	43750	0.707143	137
tv	115	44000	0.712143	137
tv	115	44250	0.711429	137
tv	115	44500	0.712857	137
tv	115	44750	0.715714	137
tv	115	45000	0.709286	137
tv	115	45250	0.714286	137
tv	115	45500	0.715714	137
tv	115	45750	0.712857	137
tv	115	46000	0.720714	137
tv	115	46250	0.72	137
tv	115	46500	0.714286	137
tv	115	46750	0.711429	137
tv	115	47000	0.712857	137
tv	115	47250	0.712143	137
tv	115	47500	0.716429	137
tv	115	47750	0.710714	137
tv	115	48000	0.713571	137
tv	115	48250	0.717857	137
tv	115	48500	0.714286	137
tv	115	48750	0.719286	137
tv	115	49000	0.71	137
tv	115	49250	0.721429	137
tv	115	49500	0.713571	137
tv	115	49750	0.714286	137
tv	115	50000	0.714286	137
tv	115	50250	0.713571	137
tv	115	50500	0.720714	137
tv	115	50750	0.712143	137
tv	115	51000	0.706429	137
tv	115	51250	0.715	137
tv	115	51500	0.713571	137
tv	115	51750	0.715714	137
tv	115	52000	0.72	137
tv	115	52250	0.717143	137
tv	115	52500	0.714286	137
tv	115	52750	0.712857	137
tv	115	53000	0.715	137
tv	115	53250	0.716429	137
tv	115	53500	0.717143	137
tv	115	53750	0.712143	137
tv	115	54000	0.717857	137
tv	115	54250	0.717857	137
tv	115	54500	0.723571	137
tv	115	54750	0.712857	137
tv	115	55000	0.716429	137
tv	115	55250	0.718571	137
tv	115	55500	0.696429	137
tv	115	55750	0.711429	137
tv	115	56000	0.715	137
tv	115	56250	0.719286	137
tv	115	56500	0.712143	137
tv	115	56750	0.717143	137
tv	115	57000	0.716429	137
tv	115	57250	0.718571	137
tv	115	57500	0.715	137
tv	115	57750	0.717143	137
tv	115	58000	0.715714	137
tv	115	58250	0.715714	137
tv	115	58500	0.712857	137
tv	115	58750	0.710714	137
tv	115	59000	0.719286	137
tv	115	59250	0.717857	137
tv	115	59500	0.717143	137
tv	115	59750	0.722143	137
tv	115	60000	0.716429	137
tv	115	60250	0.72	137
tv	115	60500	0.715	137
tv	115	60750	0.717857	137
tv	115	61000	0.717143	137
tv	115	61250	0.717857	137
tv	115	61500	0.712857	137
tv	115	61750	0.71	137
tv	115	62000	0.717143	137
tv	115	62250	0.712857	137
tv	115	62500	0.721429	137
tv	115	62750	0.718571	137
tv	115	63000	0.712857	137
tv	115	63250	0.711429	137
tv	115	63500	0.724286	137
tv	115	63750	0.719286	137
tv	115	64000	0.705714	137
tv	115	64250	0.714286	137
tv	115	64500	0.715714	137
tv	115	64750	0.715	137
tv	115	65000	0.722143	137
tv	115	65250	0.71	137
tv	115	65500	0.714286	137
tv	115	65750	0.710714	137
tv	115	66000	0.72	137
tv	115	66250	0.719286	137
tv	115	66500	0.72	137
tv	115	66750	0.716429	137
tv	115	67000	0.712143	137
tv	115	67250	0.712857	137
tv	115	67500	0.713571	137
tv	115	67750	0.707143	137
tv	115	68000	0.708571	137
tv	115	68250	0.71	137
tv	115	68500	0.713571	137
tv	115	68750	0.707143	137
tv	115	69000	0.712857	137
tv	115	69250	0.72	137
tv	115	69500	0.721429	137
tv	115	69750	0.72	137
tv	115	70000	0.709286	137
tv	115	70250	0.714286	137
tv	115	70500	0.720714	137
tv	115	70750	0.719286	137
tv	115	71000	0.714286	137
tv	115	71250	0.719286	137
tv	115	71500	0.713571	137
tv	115	71750	0.717857	137
tv	115	72000	0.718571	137
tv	115	72250	0.712143	137
tv	115	72500	0.717143	137
tv	115	72750	0.712857	137
tv	115	73000	0.712857	137
tv	115	73250	0.715714	137
tv	115	73500	0.713571	137
tv	115	73750	0.719286	137
tv	115	74000	0.717857	137
tv	115	74250	0.721429	137
tv	115	74500	0.715714	137
tv	115	74750	0.712857	137
tv	115	75000	0.722143	137
tv	460	0	0.512537	507
tv	460	250	0.633582	507
tv	460	500	0.655373	507
tv	460	750	0.689254	507
tv	460	1000	0.734179	507
tv	460	1250	0.725224	507
tv	460	1500	0.753582	507
tv	460	1750	0.769403	507
tv	460	2000	0.788955	507
tv	460	2250	0.79194	507
tv	460	2500	0.797313	507
tv	460	2750	0.802239	507
tv	460	3000	0.80403	507
tv	460	3250	0.806567	507
tv	460	3500	0.807761	507
tv	460	3750	0.807761	507
